지점,지점명,일시,SPI6
101,춘천,2017-03-23,.903
101,춘천,2017-03-24,.889
101,춘천,2017-03-25,.928
101,춘천,2017-03-26,.767
101,춘천,2017-03-27,.787
101,춘천,2017-03-28,.807
101,춘천,2017-03-29,.836
101,춘천,2017-03-30,.839
101,춘천,2017-03-31,.69
101,춘천,2017-04-01,.153
101,춘천,2017-04-02,.119
101,춘천,2017-04-03,.106
101,춘천,2017-04-04,.128
101,춘천,2017-04-05,.385
101,춘천,2017-04-06,.377
101,춘천,2017-04-07,.376
101,춘천,2017-04-08,.397
101,춘천,2017-04-09,.419
101,춘천,2017-04-10,.433
101,춘천,2017-04-11,.432
101,춘천,2017-04-12,.42
101,춘천,2017-04-13,.397
101,춘천,2017-04-14,.466
101,춘천,2017-04-15,.434
101,춘천,2017-04-16,.409
101,춘천,2017-04-17,.463
101,춘천,2017-04-18,.564
101,춘천,2017-04-19,.53
101,춘천,2017-04-20,.519
101,춘천,2017-04-21,.469
101,춘천,2017-04-22,.453
101,춘천,2017-04-23,-.016
101,춘천,2017-04-24,-.034
101,춘천,2017-04-25,-.062
101,춘천,2017-04-26,-.108
101,춘천,2017-04-27,-.129
101,춘천,2017-04-28,-.134
101,춘천,2017-04-29,-.197
101,춘천,2017-04-30,-.267
101,춘천,2017-05-01,-.255
101,춘천,2017-05-02,-.249
101,춘천,2017-05-03,-.289
101,춘천,2017-05-04,-.293
101,춘천,2017-05-05,-.292
101,춘천,2017-05-06,-.405
101,춘천,2017-05-07,-.453
101,춘천,2017-05-08,-.467
101,춘천,2017-05-09,-.557
101,춘천,2017-05-10,-.613
101,춘천,2017-05-11,-.662
101,춘천,2017-05-12,-.629
101,춘천,2017-05-13,-.568
101,춘천,2017-05-14,-.603
101,춘천,2017-05-15,-.584
101,춘천,2017-05-16,-.607
101,춘천,2017-05-17,-.601
101,춘천,2017-05-18,-.7
101,춘천,2017-05-19,-.731
101,춘천,2017-05-20,-.757
101,춘천,2017-05-21,-.779
101,춘천,2017-05-22,-.798
101,춘천,2017-05-23,-.741
101,춘천,2017-05-24,-.763
101,춘천,2017-05-25,-.833
101,춘천,2017-05-26,-.855
101,춘천,2017-05-27,-.864
101,춘천,2017-05-28,-.886
101,춘천,2017-05-29,-.871
101,춘천,2017-05-30,-.884
101,춘천,2017-05-31,-.892
101,춘천,2017-06-01,-.914
101,춘천,2017-06-02,-.923
101,춘천,2017-06-03,-.966
101,춘천,2017-06-04,-.976
101,춘천,2017-06-05,-1.008
101,춘천,2017-06-06,-.865
101,춘천,2017-06-07,-.742
101,춘천,2017-06-08,-.761
101,춘천,2017-06-09,-.769
101,춘천,2017-06-10,-.813
101,춘천,2017-06-11,-.839
101,춘천,2017-06-12,-.889
101,춘천,2017-06-13,-.719
101,춘천,2017-06-14,-.72
101,춘천,2017-06-15,-.721
101,춘천,2017-06-16,-.761
101,춘천,2017-06-17,-.819
101,춘천,2017-06-18,-.903
101,춘천,2017-06-19,-1.231
101,춘천,2017-06-20,-1.776
101,춘천,2017-06-21,-1.712
101,춘천,2017-06-22,-1.758
101,춘천,2017-06-23,-1.771
101,춘천,2017-06-24,-1.886
101,춘천,2017-06-25,-1.77
101,춘천,2017-06-26,-2.056
101,춘천,2017-06-27,-1.627
101,춘천,2017-06-28,-1.607
101,춘천,2017-06-29,-1.876
101,춘천,2017-06-30,-2.542
101,춘천,2017-07-01,-1.901
101,춘천,2017-07-02,-.398
101,춘천,2017-07-03,.154
101,춘천,2017-07-04,.121
101,춘천,2017-07-05,.063
101,춘천,2017-07-06,.032
101,춘천,2017-07-07,.191
101,춘천,2017-07-08,.289
101,춘천,2017-07-09,.271
101,춘천,2017-07-10,.821
101,춘천,2017-07-11,.767
101,춘천,2017-07-12,.633
101,춘천,2017-07-13,.539
101,춘천,2017-07-14,.491
101,춘천,2017-07-15,.413
101,춘천,2017-07-16,.387
101,춘천,2017-07-17,.347
101,춘천,2017-07-18,.33
101,춘천,2017-07-19,.285
101,춘천,2017-07-20,.242
101,춘천,2017-07-21,.177
101,춘천,2017-07-22,.185
101,춘천,2017-07-23,.41
101,춘천,2017-07-24,.373
101,춘천,2017-07-25,.29
101,춘천,2017-07-26,.224
101,춘천,2017-07-27,.171
101,춘천,2017-07-28,.185
101,춘천,2017-07-29,.156
101,춘천,2017-07-30,.126
101,춘천,2017-07-31,.106
101,춘천,2017-08-01,.028
101,춘천,2017-08-02,-.019
101,춘천,2017-08-03,-.079
101,춘천,2017-08-04,-.108
101,춘천,2017-08-05,-.139
101,춘천,2017-08-06,-.159
101,춘천,2017-08-07,-.226
101,춘천,2017-08-08,-.254
101,춘천,2017-08-09,-.175
101,춘천,2017-08-10,-.08
101,춘천,2017-08-11,-.084
101,춘천,2017-08-12,-.096
101,춘천,2017-08-13,-.147
101,춘천,2017-08-14,-.158
101,춘천,2017-08-15,.083
101,춘천,2017-08-16,.04
101,춘천,2017-08-17,.043
101,춘천,2017-08-18,.027
101,춘천,2017-08-19,-.022
101,춘천,2017-08-20,.09
101,춘천,2017-08-21,.172
101,춘천,2017-08-22,.166
101,춘천,2017-08-23,.198
101,춘천,2017-08-24,.406
101,춘천,2017-08-25,.367
101,춘천,2017-08-26,.35
101,춘천,2017-08-27,.324
101,춘천,2017-08-28,.346
101,춘천,2017-08-29,.319
101,춘천,2017-08-30,.307
101,춘천,2017-08-31,.285
101,춘천,2017-09-01,.226
101,춘천,2017-09-02,.187
101,춘천,2017-09-03,.182
101,춘천,2017-09-04,.159
101,춘천,2017-09-05,.14
101,춘천,2017-09-06,.133
101,춘천,2017-09-07,.127
101,춘천,2017-09-08,.117
101,춘천,2017-09-09,.113
101,춘천,2017-09-10,.082
101,춘천,2017-09-11,.128
101,춘천,2017-09-12,.121
101,춘천,2017-09-13,.105
101,춘천,2017-09-14,.086
101,춘천,2017-09-15,.07
101,춘천,2017-09-16,.059
101,춘천,2017-09-17,.036
101,춘천,2017-09-18,.033
101,춘천,2017-09-19,.052
101,춘천,2017-09-20,.039
101,춘천,2017-09-21,.019
101,춘천,2017-09-22,.017
101,춘천,2017-09-23,.014
101,춘천,2017-09-24,.008
101,춘천,2017-09-25,.011
101,춘천,2017-09-26,.018
101,춘천,2017-09-27,-.021
101,춘천,2017-09-28,-.037
101,춘천,2017-09-29,-.033
101,춘천,2017-09-30,-.034
101,춘천,2017-10-01,-.026
101,춘천,2017-10-02,-.082
101,춘천,2017-10-03,-.116
101,춘천,2017-10-04,-.108
101,춘천,2017-10-05,-.108
101,춘천,2017-10-06,-.104
101,춘천,2017-10-07,-.099
101,춘천,2017-10-08,-.097
101,춘천,2017-10-09,-.097
101,춘천,2017-10-10,-.085
101,춘천,2017-10-11,-.009
101,춘천,2017-10-12,-.016
101,춘천,2017-10-13,-.01
101,춘천,2017-10-14,-.018
101,춘천,2017-10-15,-.042
101,춘천,2017-10-16,-.036
101,춘천,2017-10-17,-.031
101,춘천,2017-10-18,.003
101,춘천,2017-10-19,.009
101,춘천,2017-10-20,.011
101,춘천,2017-10-21,.014
101,춘천,2017-10-22,.01
101,춘천,2017-10-23,.03
101,춘천,2017-10-24,.029
101,춘천,2017-10-25,.034
101,춘천,2017-10-26,.041
101,춘천,2017-10-27,.038
101,춘천,2017-10-28,.035
101,춘천,2017-10-29,.039
101,춘천,2017-10-30,.048
101,춘천,2017-10-31,.045
101,춘천,2017-11-01,.049
101,춘천,2017-11-02,.076
101,춘천,2017-11-03,.103
101,춘천,2017-11-04,.104
101,춘천,2017-11-05,.087
101,춘천,2017-11-06,.083
101,춘천,2017-11-07,.082
101,춘천,2017-11-08,.074
101,춘천,2017-11-09,.07
101,춘천,2017-11-10,.092
101,춘천,2017-11-11,.093
101,춘천,2017-11-12,.103
101,춘천,2017-11-13,.108
101,춘천,2017-11-14,.13
101,춘천,2017-11-15,.135
101,춘천,2017-11-16,.133
101,춘천,2017-11-17,.138
101,춘천,2017-11-18,.143
101,춘천,2017-11-19,.133
101,춘천,2017-11-20,.145
101,춘천,2017-11-21,.159
101,춘천,2017-11-22,.168
101,춘천,2017-11-23,.174
101,춘천,2017-11-24,.185
101,춘천,2017-11-25,.215
101,춘천,2017-11-26,.216
101,춘천,2017-11-27,.213
101,춘천,2017-11-28,.216
101,춘천,2017-11-29,.235
101,춘천,2017-11-30,.243
101,춘천,2017-12-01,.245
101,춘천,2017-12-02,.256
101,춘천,2017-12-03,.216
101,춘천,2017-12-04,.177
101,춘천,2017-12-05,.183
101,춘천,2017-12-06,.194
101,춘천,2017-12-07,.209
101,춘천,2017-12-08,.213
101,춘천,2017-12-09,.225
101,춘천,2017-12-10,.203
101,춘천,2017-12-11,.211
101,춘천,2017-12-12,.215
101,춘천,2017-12-13,.223
101,춘천,2017-12-14,.234
101,춘천,2017-12-15,.258
101,춘천,2017-12-16,.271
101,춘천,2017-12-17,.29
101,춘천,2017-12-18,.289
101,춘천,2017-12-19,.3
101,춘천,2017-12-20,.31
101,춘천,2017-12-21,.322
101,춘천,2017-12-22,.294
101,춘천,2017-12-23,.334
101,춘천,2017-12-24,.314
101,춘천,2017-12-25,.32
101,춘천,2017-12-26,.354
101,춘천,2017-12-27,.394
101,춘천,2017-12-28,.421
101,춘천,2017-12-29,.083
101,춘천,2017-12-30,-.178
101,춘천,2017-12-31,-.16
101,춘천,2018-01-01,-.111
101,춘천,2018-01-02,-.093
101,춘천,2018-01-03,-.19
101,춘천,2018-01-04,-.288
101,춘천,2018-01-05,-.323
101,춘천,2018-01-06,-.844
101,춘천,2018-01-07,-.813
101,춘천,2018-01-08,-.716
101,춘천,2018-01-09,-.644
101,춘천,2018-01-10,-.575
101,춘천,2018-01-11,-.472
101,춘천,2018-01-12,-.425
101,춘천,2018-01-13,-.378
101,춘천,2018-01-14,-.363
101,춘천,2018-01-15,-.336
101,춘천,2018-01-16,-.291
101,춘천,2018-01-17,-.247
101,춘천,2018-01-18,-.281
101,춘천,2018-01-19,-.589
101,춘천,2018-01-20,-.547
101,춘천,2018-01-21,-.423
101,춘천,2018-01-22,-.342
101,춘천,2018-01-23,-.213
101,춘천,2018-01-24,-.28
101,춘천,2018-01-25,-.238
101,춘천,2018-01-26,-.184
101,춘천,2018-01-27,-.167
101,춘천,2018-01-28,-.14
101,춘천,2018-01-29,-.093
101,춘천,2018-01-30,-.016
101,춘천,2018-01-31,.019
101,춘천,2018-02-01,.053
101,춘천,2018-02-02,.083
101,춘천,2018-02-03,.146
101,춘천,2018-02-04,.198
101,춘천,2018-02-05,.101
101,춘천,2018-02-06,-.02
101,춘천,2018-02-07,-.001
101,춘천,2018-02-08,.051
101,춘천,2018-02-09,.112
101,춘천,2018-02-10,.148
101,춘천,2018-02-11,-.247
101,춘천,2018-02-12,-.196
101,춘천,2018-02-13,-.199
101,춘천,2018-02-14,-.181
101,춘천,2018-02-15,-.137
101,춘천,2018-02-16,-.439
101,춘천,2018-02-17,-.663
101,춘천,2018-02-18,-.626
101,춘천,2018-02-19,-.802
101,춘천,2018-02-20,-1.618
101,춘천,2018-02-21,-1.698
101,춘천,2018-02-22,-1.618
101,춘천,2018-02-23,-1.487
101,춘천,2018-02-24,-1.706
101,춘천,2018-02-25,-1.591
101,춘천,2018-02-26,-1.542
101,춘천,2018-02-27,-1.439
101,춘천,2018-02-28,-.848
101,춘천,2018-03-01,-.665
101,춘천,2018-03-02,-.628
101,춘천,2018-03-03,-.658
101,춘천,2018-03-04,-.504
101,춘천,2018-03-05,-.468
101,춘천,2018-03-06,-.468
101,춘천,2018-03-07,-.44
101,춘천,2018-03-08,-.366
101,춘천,2018-03-09,-.429
101,춘천,2018-03-10,-.541
101,춘천,2018-03-11,-.493
101,춘천,2018-03-12,-.445
101,춘천,2018-03-13,-.375
101,춘천,2018-03-14,-.317
101,춘천,2018-03-15,-.204
101,춘천,2018-03-16,-.204
101,춘천,2018-03-17,-.144
101,춘천,2018-03-18,-.303
101,춘천,2018-03-19,-.199
101,춘천,2018-03-20,-.121
101,춘천,2018-03-21,-.127
101,춘천,2018-03-22,-.131
101,춘천,2018-03-23,-.093
101,춘천,2018-03-24,-.096
101,춘천,2018-03-25,-.105
101,춘천,2018-03-26,-.091
101,춘천,2018-03-27,-.08
101,춘천,2018-03-28,-.032
101,춘천,2018-03-29,.021
101,춘천,2018-03-30,-.071
101,춘천,2018-03-31,-.094
101,춘천,2018-04-01,-.076
101,춘천,2018-04-02,-.11
101,춘천,2018-04-03,-.124
101,춘천,2018-04-04,.192
101,춘천,2018-04-05,.321
101,춘천,2018-04-06,.384
101,춘천,2018-04-07,.383
101,춘천,2018-04-08,.445
101,춘천,2018-04-09,.003
101,춘천,2018-04-10,.162
101,춘천,2018-04-11,.159
101,춘천,2018-04-12,.157
101,춘천,2018-04-13,.133
101,춘천,2018-04-14,.328
101,춘천,2018-04-15,.29
101,춘천,2018-04-16,.173
101,춘천,2018-04-17,.148
101,춘천,2018-04-18,.12
101,춘천,2018-04-19,.075
101,춘천,2018-04-20,.039
101,춘천,2018-04-21,-.011
101,춘천,2018-04-22,.087
101,춘천,2018-04-23,.86
101,춘천,2018-04-24,.829
101,춘천,2018-04-25,.831
101,춘천,2018-04-26,.809
101,춘천,2018-04-27,.797
101,춘천,2018-04-28,.777
101,춘천,2018-04-29,.72
101,춘천,2018-04-30,.678
101,춘천,2018-05-01,.617
101,춘천,2018-05-02,.792
101,춘천,2018-05-03,.768
101,춘천,2018-05-04,.809
101,춘천,2018-05-05,.826
101,춘천,2018-05-06,.988
101,춘천,2018-05-07,.826
101,춘천,2018-05-08,.919
101,춘천,2018-05-09,.839
101,춘천,2018-05-10,.83
101,춘천,2018-05-11,.781
101,춘천,2018-05-12,1.055
101,춘천,2018-05-13,.911
101,춘천,2018-05-14,.865
101,춘천,2018-05-15,.868
101,춘천,2018-05-16,.986
101,춘천,2018-05-17,1.737
101,춘천,2018-05-18,1.945
101,춘천,2018-05-19,1.921
101,춘천,2018-05-20,1.9
101,춘천,2018-05-21,1.91
101,춘천,2018-05-22,1.947
101,춘천,2018-05-23,1.984
101,춘천,2018-05-24,1.926
101,춘천,2018-05-25,1.9
101,춘천,2018-05-26,1.923
101,춘천,2018-05-27,1.916
101,춘천,2018-05-28,1.961
101,춘천,2018-05-29,1.931
101,춘천,2018-05-30,1.895
101,춘천,2018-05-31,1.862
101,춘천,2018-06-01,1.801
101,춘천,2018-06-02,1.679
101,춘천,2018-06-03,1.659
101,춘천,2018-06-04,1.692
101,춘천,2018-06-05,1.713
101,춘천,2018-06-06,1.714
101,춘천,2018-06-07,1.664
101,춘천,2018-06-08,1.569
101,춘천,2018-06-09,1.544
101,춘천,2018-06-10,1.508
101,춘천,2018-06-11,1.502
101,춘천,2018-06-12,1.479
101,춘천,2018-06-13,1.421
101,춘천,2018-06-14,1.4
101,춘천,2018-06-15,1.376
101,춘천,2018-06-16,1.373
101,춘천,2018-06-17,1.384
101,춘천,2018-06-18,1.321
101,춘천,2018-06-19,1.244
101,춘천,2018-06-20,1.159
101,춘천,2018-06-21,1.068
101,춘천,2018-06-22,.921
101,춘천,2018-06-23,.883
101,춘천,2018-06-24,.829
101,춘천,2018-06-25,.727
101,춘천,2018-06-26,1.123
101,춘천,2018-06-27,1.074
101,춘천,2018-06-28,1.201
101,춘천,2018-06-29,1.12
101,춘천,2018-06-30,1.064
101,춘천,2018-07-01,1.207
101,춘천,2018-07-02,1.486
101,춘천,2018-07-03,1.45
101,춘천,2018-07-04,1.426
101,춘천,2018-07-05,1.324
101,춘천,2018-07-06,1.312
101,춘천,2018-07-07,1.26
101,춘천,2018-07-08,1.205
101,춘천,2018-07-09,1.155
101,춘천,2018-07-10,1.172
101,춘천,2018-07-11,1.239
101,춘천,2018-07-12,1.09
101,춘천,2018-07-13,.999
101,춘천,2018-07-14,.9
101,춘천,2018-07-15,.816
101,춘천,2018-07-16,.755
101,춘천,2018-07-17,.716
101,춘천,2018-07-18,.684
101,춘천,2018-07-19,.651
101,춘천,2018-07-20,.621
101,춘천,2018-07-21,.558
101,춘천,2018-07-22,.509
101,춘천,2018-07-23,.472
101,춘천,2018-07-24,.416
101,춘천,2018-07-25,.336
101,춘천,2018-07-26,.292
101,춘천,2018-07-27,.233
101,춘천,2018-07-28,.191
101,춘천,2018-07-29,.16
101,춘천,2018-07-30,.131
101,춘천,2018-07-31,.111
101,춘천,2018-08-01,.035
101,춘천,2018-08-02,-.011
101,춘천,2018-08-03,-.069
101,춘천,2018-08-04,-.097
101,춘천,2018-08-05,-.127
101,춘천,2018-08-06,-.151
101,춘천,2018-08-07,-.216
101,춘천,2018-08-08,-.133
101,춘천,2018-08-09,-.097
101,춘천,2018-08-10,-.116
101,춘천,2018-08-11,-.133
101,춘천,2018-08-12,-.143
101,춘천,2018-08-13,-.168
101,춘천,2018-08-14,-.181
101,춘천,2018-08-15,-.202
101,춘천,2018-08-16,-.23
101,춘천,2018-08-17,-.246
101,춘천,2018-08-18,-.261
101,춘천,2018-08-19,-.306
101,춘천,2018-08-20,-.361
101,춘천,2018-08-21,-.397
101,춘천,2018-08-22,-.424
101,춘천,2018-08-23,-.475
101,춘천,2018-08-24,-.356
101,춘천,2018-08-25,-.402
101,춘천,2018-08-26,-.418
101,춘천,2018-08-27,-.432
101,춘천,2018-08-28,-.192
101,춘천,2018-08-29,.374
101,춘천,2018-08-30,.382
101,춘천,2018-08-31,.329
101,춘천,2018-09-01,.256
101,춘천,2018-09-02,.219
101,춘천,2018-09-03,.325
101,춘천,2018-09-04,.281
101,춘천,2018-09-05,.264
101,춘천,2018-09-06,.268
101,춘천,2018-09-07,.263
101,춘천,2018-09-08,.254
101,춘천,2018-09-09,.249
101,춘천,2018-09-10,.217
101,춘천,2018-09-11,.177
101,춘천,2018-09-12,.17
101,춘천,2018-09-13,.154
101,춘천,2018-09-14,.131
101,춘천,2018-09-15,.105
101,춘천,2018-09-16,.096
101,춘천,2018-09-17,.074
101,춘천,2018-09-18,.07
101,춘천,2018-09-19,.054
101,춘천,2018-09-20,.08
101,춘천,2018-09-21,.125
101,춘천,2018-09-22,.124
101,춘천,2018-09-23,.126
101,춘천,2018-09-24,.121
101,춘천,2018-09-25,.124
101,춘천,2018-09-26,.13
101,춘천,2018-09-27,.124
101,춘천,2018-09-28,.121
101,춘천,2018-09-29,.124
101,춘천,2018-09-30,.121
101,춘천,2018-10-01,.049
101,춘천,2018-10-02,.017
101,춘천,2018-10-03,-.018
101,춘천,2018-10-04,-.01
101,춘천,2018-10-05,.045
101,춘천,2018-10-06,.275
101,춘천,2018-10-07,.253
101,춘천,2018-10-08,.254
101,춘천,2018-10-09,.258
101,춘천,2018-10-10,.277
101,춘천,2018-10-11,.232
101,춘천,2018-10-12,.225
101,춘천,2018-10-13,.23
101,춘천,2018-10-14,.239
101,춘천,2018-10-15,.245
101,춘천,2018-10-16,.252
101,춘천,2018-10-17,.259
101,춘천,2018-10-18,.27
101,춘천,2018-10-19,.256
101,춘천,2018-10-20,.067
101,춘천,2018-10-21,.066
101,춘천,2018-10-22,.062
101,춘천,2018-10-23,.096
101,춘천,2018-10-24,.094
101,춘천,2018-10-25,.099
101,춘천,2018-10-26,.126
101,춘천,2018-10-27,.123
101,춘천,2018-10-28,.165
101,춘천,2018-10-29,.104
101,춘천,2018-10-30,.113
101,춘천,2018-10-31,.109
101,춘천,2018-11-01,.113
101,춘천,2018-11-02,.071
101,춘천,2018-11-03,.089
101,춘천,2018-11-04,.09
101,춘천,2018-11-05,.083
101,춘천,2018-11-06,.082
101,춘천,2018-11-07,.102
101,춘천,2018-11-08,.184
101,춘천,2018-11-09,.21
101,춘천,2018-11-10,.213
101,춘천,2018-11-11,.213
101,춘천,2018-11-12,.175
101,춘천,2018-11-13,-.107
101,춘천,2018-11-14,-.145
101,춘천,2018-11-15,-.138
101,춘천,2018-11-16,-.141
101,춘천,2018-11-17,-.137
101,춘천,2018-11-18,-.155
101,춘천,2018-11-19,-.181
101,춘천,2018-11-20,-.17
101,춘천,2018-11-21,-.155
101,춘천,2018-11-22,-.149
101,춘천,2018-11-23,-.146
101,춘천,2018-11-24,-.114
101,춘천,2018-11-25,-.116
101,춘천,2018-11-26,-.118
101,춘천,2018-11-27,-.12
101,춘천,2018-11-28,-.116
101,춘천,2018-11-29,-.101
101,춘천,2018-11-30,-.093
101,춘천,2018-12-01,-.091
101,춘천,2018-12-02,-.08
101,춘천,2018-12-03,-.05
101,춘천,2018-12-04,-.026
101,춘천,2018-12-05,-.02
101,춘천,2018-12-06,-.013
101,춘천,2018-12-07,.002
101,춘천,2018-12-08,.006
101,춘천,2018-12-09,.018
101,춘천,2018-12-10,.017
101,춘천,2018-12-11,.026
101,춘천,2018-12-12,.03
101,춘천,2018-12-13,.04
101,춘천,2018-12-14,.052
101,춘천,2018-12-15,.075
101,춘천,2018-12-16,.085
101,춘천,2018-12-17,.106
101,춘천,2018-12-18,.117
101,춘천,2018-12-19,.127
101,춘천,2018-12-20,.13
101,춘천,2018-12-21,.141
101,춘천,2018-12-22,.175
101,춘천,2018-12-23,-.064
101,춘천,2018-12-24,-.045
101,춘천,2018-12-25,-.135
101,춘천,2018-12-26,-.112
101,춘천,2018-12-27,-.072
101,춘천,2018-12-28,-.13
101,춘천,2018-12-29,-.543
101,춘천,2018-12-30,-.52
101,춘천,2018-12-31,-.493
101,춘천,2019-01-01,-.439
101,춘천,2019-01-02,-.423
101,춘천,2019-01-03,-.396
101,춘천,2019-01-04,-.352
101,춘천,2019-01-05,-.351
101,춘천,2019-01-06,-.378
101,춘천,2019-01-07,-.471
101,춘천,2019-01-08,-.37
101,춘천,2019-01-09,-.32
101,춘천,2019-01-10,-.229
101,춘천,2019-01-11,-.107
101,춘천,2019-01-12,-.03
101,춘천,2019-01-13,.01
101,춘천,2019-01-14,.029
101,춘천,2019-01-15,.058
101,춘천,2019-01-16,.104
101,춘천,2019-01-17,.154
101,춘천,2019-01-18,.201
101,춘천,2019-01-19,.231
101,춘천,2019-01-20,.298
101,춘천,2019-01-21,.376
101,춘천,2019-01-22,.428
101,춘천,2019-01-23,.521
101,춘천,2019-01-24,.567
101,춘천,2019-01-25,.586
101,춘천,2019-01-26,.622
101,춘천,2019-01-27,.636
101,춘천,2019-01-28,.696
101,춘천,2019-01-29,.743
101,춘천,2019-01-30,.794
101,춘천,2019-01-31,.816
101,춘천,2019-02-01,.851
101,춘천,2019-02-02,.882
101,춘천,2019-02-03,1.016
101,춘천,2019-02-04,.952
101,춘천,2019-02-05,.917
101,춘천,2019-02-06,.947
101,춘천,2019-02-07,.981
101,춘천,2019-02-08,1.002
101,춘천,2019-02-09,1.005
101,춘천,2019-02-10,1.038
101,춘천,2019-02-11,1.063
101,춘천,2019-02-12,1.097
101,춘천,2019-02-13,1.111
101,춘천,2019-02-14,1.124
101,춘천,2019-02-15,1.172
101,춘천,2019-02-16,1.281
101,춘천,2019-02-17,1.352
101,춘천,2019-02-18,1.35
101,춘천,2019-02-19,1.466
101,춘천,2019-02-20,1.446
101,춘천,2019-02-21,1.46
101,춘천,2019-02-22,1.45
101,춘천,2019-02-23,1.55
101,춘천,2019-02-24,1.49
101,춘천,2019-02-25,1.62
101,춘천,2019-02-26,1.64
101,춘천,2019-02-27,1.55
101,춘천,2019-02-28,.25
101,춘천,2019-03-01,.68
101,춘천,2019-03-02,.5
101,춘천,2019-03-03,.23
101,춘천,2019-03-04,.25
101,춘천,2019-03-05,.29
101,춘천,2019-03-06,.28
101,춘천,2019-03-07,.3
101,춘천,2019-03-08,.31
101,춘천,2019-03-09,.33
101,춘천,2019-03-10,.44
101,춘천,2019-03-11,.55
101,춘천,2019-03-12,.61
101,춘천,2019-03-13,.67
101,춘천,2019-03-14,.73
101,춘천,2019-03-15,.81
101,춘천,2019-03-16,.81
101,춘천,2019-03-17,.92
101,춘천,2019-03-18,1
101,춘천,2019-03-19,1.06
101,춘천,2019-03-20,1.19
101,춘천,2019-03-21,1.13
101,춘천,2019-03-22,1.12
101,춘천,2019-03-23,1.14
101,춘천,2019-03-24,1.2
101,춘천,2019-03-25,1.21
101,춘천,2019-03-26,1.22
101,춘천,2019-03-27,1.26
101,춘천,2019-03-28,1.24
101,춘천,2019-03-29,1.26
101,춘천,2019-03-30,1.32
101,춘천,2019-03-31,1.29
101,춘천,2019-04-01,.38
101,춘천,2019-04-02,1.32
101,춘천,2019-04-03,1.3
101,춘천,2019-04-04,1.31
101,춘천,2019-04-05,1.02
101,춘천,2019-04-06,-.05
101,춘천,2019-04-07,-.08
101,춘천,2019-04-08,-.09
101,춘천,2019-04-09,.09
101,춘천,2019-04-10,.05
101,춘천,2019-04-11,.07
101,춘천,2019-04-12,.05
101,춘천,2019-04-13,.03
101,춘천,2019-04-14,.04
101,춘천,2019-04-15,.01
101,춘천,2019-04-16,.02
101,춘천,2019-04-17,0
101,춘천,2019-04-18,-.02
101,춘천,2019-04-19,-.07
101,춘천,2019-04-20,-.08
101,춘천,2019-04-21,-.11
101,춘천,2019-04-22,-.13
101,춘천,2019-04-23,-.23
101,춘천,2019-04-24,-.16
101,춘천,2019-04-25,.08
101,춘천,2019-04-26,-.02
101,춘천,2019-04-27,-.02
101,춘천,2019-04-28,-.24
101,춘천,2019-04-29,-.29
101,춘천,2019-04-30,-.29
101,춘천,2019-05-01,1.32
101,춘천,2019-05-02,-.26
101,춘천,2019-05-03,-.31
101,춘천,2019-05-04,-.31
101,춘천,2019-05-05,-.32
101,춘천,2019-05-06,-.36
101,춘천,2019-05-07,-.55
101,춘천,2019-05-08,-1.38
101,춘천,2019-05-09,-1.43
101,춘천,2019-05-10,-1.46
101,춘천,2019-05-11,-1.5
101,춘천,2019-05-12,-1.6
101,춘천,2019-05-13,-1.63
101,춘천,2019-05-14,-1.65
101,춘천,2019-05-15,-1.66
101,춘천,2019-05-16,-1.62
101,춘천,2019-05-17,-1.59
101,춘천,2019-05-18,-1.63
101,춘천,2019-05-19,-1.43
101,춘천,2019-05-20,-1.45
101,춘천,2019-05-21,-1.46
101,춘천,2019-05-22,-1.51
101,춘천,2019-05-23,-1.5
101,춘천,2019-05-24,-1.61
101,춘천,2019-05-25,-1.66
101,춘천,2019-05-26,-1.69
101,춘천,2019-05-27,-1.49
101,춘천,2019-05-28,-1.51
101,춘천,2019-05-29,-1.52
101,춘천,2019-05-30,-1.51
101,춘천,2019-05-31,-1.53
101,춘천,2019-06-01,-1.57
101,춘천,2019-06-02,-1.57
101,춘천,2019-06-03,-1.73
101,춘천,2019-06-04,-1.82
101,춘천,2019-06-05,-1.85
101,춘천,2019-06-06,-1.82
101,춘천,2019-06-07,-1.43
101,춘천,2019-06-08,-1.45
101,춘천,2019-06-09,-1.42
101,춘천,2019-06-10,-1.44
101,춘천,2019-06-11,-1.48
101,춘천,2019-06-12,-1.5
101,춘천,2019-06-13,-1.52
101,춘천,2019-06-14,-1.52
101,춘천,2019-06-15,-1.35
